"county_code","county","office","district","party","candidate","votes","pct"
"03","Becker","Judge - 7th District Court 8","07","NP","FREDERICK L. GRUNKE","7771","99.58"
"03","Becker","Judge - 7th District Court 8","07","WI","WRITE-IN**","33","0.42"
"03","Becker","Judge - 7th District Court 9","07","NP","MICHELLE W LAWSON","7796","99.58"
"03","Becker","Judge - 7th District Court 9","07","WI","WRITE-IN**","33","0.42"
"03","Becker","Judge - 7th District Court 11","07","NP","ANDREW ROBERT PEARSON","5455","59.94"
"03","Becker","Judge - 7th District Court 11","07","NP","RICHARD D. OSBURN","3638","39.97"
"03","Becker","Judge - 7th District Court 11","07","WI","WRITE-IN**","8","0.09"
"03","Becker","Judge - 7th District Court 13","07","NP","ANN L. CARROTT","7766","99.56"
"03","Becker","Judge - 7th District Court 13","07","WI","WRITE-IN**","34","0.44"
"03","Becker","Judge - 7th District Court 14","07","NP","LEONARD A. WEILER","7745","99.59"
"03","Becker","Judge - 7th District Court 14","07","WI","WRITE-IN**","32","0.41"
"03","Becker","Judge - 7th District Court 15","07","NP","SARAH HENNESY","7773","99.54"
"03","Becker","Judge - 7th District Court 15","07","WI","WRITE-IN**","36","0.46"
"03","Becker","Judge - 7th District Court 17","07","NP","MARK F. HANSEN","7795","99.60"
"03","Becker","Judge - 7th District Court 17","07","WI","WRITE-IN**","31","0.40"
"03","Becker","Judge - 7th District Court 21","07","NP","ROBERT J. RAUPP","7757","99.61"
"03","Becker","Judge - 7th District Court 21","07","WI","WRITE-IN**","30","0.39"
"03","Becker","Judge - 7th District Court 23","07","NP","GALEN J. VAA","7775","99.53"
"03","Becker","Judge - 7th District Court 23","07","WI","WRITE-IN**","37","0.47"
"03","Becker","Judge - 7th District Court 24","07","NP","MICHAEL S. JESSE","7747","99.61"
"03","Becker","Judge - 7th District Court 24","07","WI","WRITE-IN**","30","0.39"
"03","Becker","Judge - 7th District Court 26","07","NP","STEVEN A. ANDERSON","7791","99.55"
"03","Becker","Judge - 7th District Court 26","07","WI","WRITE-IN**","35","0.45"
"03","Becker","Judge - 7th District Court 27","07","NP","STEVEN J. CAHILL","4624","49.23"
"03","Becker","Judge - 7th District Court 27","07","NP","KENNETH J. KOHLER","4760","50.68"
"03","Becker","Judge - 7th District Court 27","07","WI","WRITE-IN**","9","0.10"
"04","Beltrami","U.S. Senate","","IP","STEVE CARLSON","469","3.04"
"04","Beltrami","U.S. Senate","","R","MIKE MCFADDEN","6456","41.83"
"04","Beltrami","U.S. Senate","","DFL","AL FRANKEN","8252","53.47"
"04","Beltrami","U.S. Senate","","LIB","HEATHER JOHNSON","252","1.63"
"04","Beltrami","U.S. Senate","","WI","WRITE-IN**","4","0.03"
"04","Beltrami","U.S. House","7","R","TORREY WESTROM","3358","36.61"
"04","Beltrami","U.S. House","7","DFL","COLLIN C. PETERSON","5802","63.26"
"04","Beltrami","U.S. House","7","WI","WRITE-IN**","12","0.13"
"04","Beltrami","U.S. House","8","R","STEWART MILLS","3215","52.43"
"04","Beltrami","U.S. House","8","DFL","RICK NOLAN","2666","43.48"
"04","Beltrami","U.S. House","8","GP","RAY SKIP SANDMAN","248","4.04"
"04","Beltrami","U.S. House","8","WI","WRITE-IN**","3","0.05"
"04","Beltrami","State House","2A","R","DAVE HANCOCK","3022","47.59"
"04","Beltrami","State House","2A","DFL","ROGER ERICKSON","3321","52.30"
"04","Beltrami","State House","2A","WI","WRITE-IN**","7","0.11"
"04","Beltrami","State House","5A","R","PHILLIP NELSON","3759","42.46"
"04","Beltrami","State House","5A","DFL","JOHN PERSELL","5086","57.46"
"04","Beltrami","State House","5A","WI","WRITE-IN**","7","0.08"
"04","Beltrami","Governor & Lt Governor","","IP","HANNAH NICOLLET AND TIM GIESEKE","469","3.05"
"04","Beltrami","Governor & Lt Governor","","R","JEFF JOHNSON AND BILL KUISLE","6520","42.43"
"04","Beltrami","Governor & Lt Governor","","DFL","MARK DAYTON AND TINA SMITH","7819","50.88"
"04","Beltrami","Governor & Lt Governor","","LIB","CHRIS HOLBROOK AND CHRIS DOCK","139","0.90"
"04","Beltrami","Governor & Lt Governor","","GLC","CHRIS WRIGHT AND DAVID DANIELS","411","2.67"
"04","Beltrami","Governor & Lt Governor","","WI","WRITE-IN**","9","0.06"
"04","Beltrami","Secretary of State","","IP","BOB HELLAND","735","4.92"
"04","Beltrami","Secretary of State","","R","DAN SEVERSON","6725","45.00"
"04","Beltrami","Secretary of State","","DFL","STEVE SIMON","7130","47.71"
"04","Beltrami","Secretary of State","","LIB","BOB ODDEN","347","2.32"
"04","Beltrami","Secretary of State","","WI","WRITE-IN**","7","0.05"
"04","Beltrami","State Auditor","","IP","PATRICK DEAN","594","3.99"
"04","Beltrami","State Auditor","","R","RANDY GILBERT","5979","40.13"
"04","Beltrami","State Auditor","","DFL","REBECCA OTTO","7497","50.32"
"04","Beltrami","State Auditor","","LIB","KEEGAN IVERSEN","218","1.46"
"04","Beltrami","State Auditor","","GLC","JUDITH SCHWARTZBACKER","608","4.08"
"04","Beltrami","State Auditor","","WI","WRITE-IN**","3","0.02"
"04","Beltrami","Attorney General","","IP","BRANDAN BORGOS","339","2.28"
"04","Beltrami","Attorney General","","R","SCOTT NEWMAN","5975","40.22"
"04","Beltrami","Attorney General","","DFL","LORI SWANSON","7445","50.12"
"04","Beltrami","Attorney General","","GP","ANDY DAWKINS","199","1.34"
"04","Beltrami","Attorney General","","LIB","MARY O'CONNOR","216","1.45"
"04","Beltrami","Attorney General","","LMN","DAN R. VACEK","677","4.56"
"04","Beltrami","Attorney General","","WI","WRITE-IN**","4","0.03"
"04","Beltrami","County Commissioner District 1","01","NP","KEITH H. WINGER","2237","64.50"
"04","Beltrami","County Commissioner District 1","01","NP","MATT BLISS","1225","35.32"
"04","Beltrami","County Commissioner District 1","01","WI","WRITE-IN**","6","0.17"
"04","Beltrami","County Commissioner District 3","03","NP","RICHARD D. ANDERSON","2661","98.74"
"04","Beltrami","County Commissioner District 3","03","WI","WRITE-IN**","34","1.26"
"04","Beltrami","County Auditor/Treasurer","","NP","JODEE TREAT","12278","99.35"
"04","Beltrami","County Auditor/Treasurer","","WI","WRITE-IN**","80","0.65"
"04","Beltrami","County Sheriff","","NP","PHILIP HODAPP","12759","98.01"
"04","Beltrami","County Sheriff","","WI","WRITE-IN**","259","1.99"
"04","Beltrami","County Attorney","","NP","DAVID L. HANSON","6966","48.01"
"04","Beltrami","County Attorney","","NP","ANNIE CLAESSON-HUSEBY","7522","51.84"
"04","Beltrami","County Attorney","","WI","WRITE-IN**","22","0.15"
"04","Beltrami","Soil and Water Supervisor District 1","8007","WI","WRITE-IN**","848","100.00"
"04","Beltrami","Soil and Water Supervisor District 2","8007","WI","WRITE-IN**","664","100.00"
"04","Beltrami","Associate Justice - Supreme Court 2","","NP","JOHN HANCOCK","6664","53.58"
"04","Beltrami","Associate Justice - Supreme Court 2","","NP","WILHELMINA (MIMI) WRIGHT","5752","46.25"
"04","Beltrami","Associate Justice - Supreme Court 2","","WI","WRITE-IN**","22","0.18"
"04","Beltrami","Associate Justice - Supreme Court 3","","NP","MICHELLE L. MACDONALD","5582","47.07"
"04","Beltrami","Associate Justice - Supreme Court 3","","NP","DAVID LILLEHAUG","6253","52.72"
"04","Beltrami","Associate Justice - Supreme Court 3","","WI","WRITE-IN**","25","0.21"
"04","Beltrami","Judge - Court of Appeals 1","","NP","JOHN R. RODENBERG","9822","99.20"
"04","Beltrami","Judge - Court of Appeals 1","","WI","WRITE-IN**","79","0.80"
"04","Beltrami","Judge - Court of Appeals 3","","NP","CAROL A. HOOTEN","9698","99.28"
"04","Beltrami","Judge - Court of Appeals 3","","WI","WRITE-IN**","70","0.72"
"04","Beltrami","Judge - Court of Appeals 4","","NP","JOHN P. SMITH","9717","99.36"
"04","Beltrami","Judge - Court of Appeals 4","","WI","WRITE-IN**","63","0.64"
"04","Beltrami","Judge - Court of Appeals 9","","NP","MICHAEL KIRK","9597","99.38"
"04","Beltrami","Judge - Court of Appeals 9","","WI","WRITE-IN**","60","0.62"
"04","Beltrami","Judge - Court of Appeals 10","","NP","EDWARD J. CLEARY","9550","99.40"
"04","Beltrami","Judge - Court of Appeals 10","","WI","WRITE-IN**","58","0.60"
"04","Beltrami","Judge - Court of Appeals 12","","NP","MARGARET CHUTICH","9541","99.35"
"04","Beltrami","Judge - Court of Appeals 12","","WI","WRITE-IN**","62","0.65"
"04","Beltrami","Judge - Court of Appeals 15","","NP","KEVIN G. ROSS","9497","99.51"
"04","Beltrami","Judge - Court of Appeals 15","","WI","WRITE-IN**","47","0.49"
"04","Beltrami","Judge - 9th District Court 3","09","NP","JOHN R SOLIEN","9537","99.46"
"04","Beltrami","Judge - 9th District Court 3","09","WI","WRITE-IN**","52","0.54"
"04","Beltrami","Judge - 9th District Court 4","09","NP","DAVID F. HARRINGTON","9734","99.30"
"04","Beltrami","Judge - 9th District Court 4","09","WI","WRITE-IN**","69","0.70"
"04","Beltrami","Judge - 9th District Court 5","09","NP","D. KOREY WAHWASSUCK","9522","99.33"
"04","Beltrami","Judge - 9th District Court 5","09","WI","WRITE-IN**","64","0.67"
"04","Beltrami","Judge - 9th District Court 6","09","NP","CHARLES ""CHAD"" LEDUC","9469","99.31"
"04","Beltrami","Judge - 9th District Court 6","09","WI","WRITE-IN**","66","0.69"
"04","Beltrami","Judge - 9th District Court 11","09","NP","ANNE M. RASMUSSON","9562","99.37"
"04","Beltrami","Judge - 9th District Court 11","09","WI","WRITE-IN**","61","0.63"
"04","Beltrami","Judge - 9th District Court 12","09","NP","LOIS J. LANG","9501","99.38"
"04","Beltrami","Judge - 9th District Court 12","09","WI","WRITE-IN**","59","0.62"
"04","Beltrami","Judge - 9th District Court 14","09","NP","ROBERT D. TIFFANY","9358","99.36"
"04","Beltrami","Judge - 9th District Court 14","09","WI","WRITE-IN**","60","0.64"
"04","Beltrami","Judge - 9th District Court 15","09","NP","TAMARA L. YON","9416","99.32"
"04","Beltrami","Judge - 9th District Court 15","09","WI","WRITE-IN**","64","0.68"
"04","Beltrami","Judge - 9th District Court 18","09","NP","JEFFREY S. REMICK","9353","99.38"
"04","Beltrami","Judge - 9th District Court 18","09","WI","WRITE-IN**","58","0.62"
"04","Beltrami","Judge - 9th District Court 19","09","NP","JANA AUSTAD","9514","99.41"
"04","Beltrami","Judge - 9th District Court 19","09","WI","WRITE-IN**","56","0.59"
"04","Beltrami","Judge - 9th District Court 21","09","NP","DAVID J. TEN EYCK","9463","99.47"
"04","Beltrami","Judge - 9th District Court 21","09","WI","WRITE-IN**","50","0.53"
"04","Beltrami","Judge - 9th District Court 22","09","NP","KURT J. MARBEN","9406","99.38"
"04","Beltrami","Judge - 9th District Court 22","09","WI","WRITE-IN**","59","0.62"
"05","Benton","U.S. Senate","","IP","STEVE CARLSON","482","3.66"
"05","Benton","U.S. Senate","","R","MIKE MCFADDEN","6565","49.85"
"05","Benton","U.S. Senate","","DFL","AL FRANKEN","5877","44.63"
"05","Benton","U.S. Senate","","LIB","HEATHER JOHNSON","243","1.85"
"05","Benton","U.S. Senate","","WI","WRITE-IN**","2","0.02"
"05","Benton","U.S. House","6","IP","JOHN DENNEY","695","5.33"
"05","Benton","U.S. House","6","R","TOM EMMER","6638","50.95"
"05","Benton","U.S. House","6","DFL","JOE PERSKE","5685","43.64"
"05","Benton","U.S. House","6","WI","WRITE-IN**","10","0.08"
"05","Benton","State House","13B","R","TIM O'DRISCOLL","3829","96.42"
"05","Benton","State House","13B","WI","WRITE-IN**","142","3.58"
"05","Benton","State House","14B","R","JIM KNOBLACH","1248","55.71"
"05","Benton","State House","14B","DFL","ZACHARY ""ZACH"" DORHOLT","988","44.11"
"05","Benton","State House","14B","WI","WRITE-IN**","4","0.18"
"05","Benton","State House","15B","R","JIM NEWBERGER","3390","60.38"
"05","Benton","State House","15B","DFL","BRIAN JOHNSON","2217","39.49"
"05","Benton","State House","15B","WI","WRITE-IN**","7","0.12"
"05","Benton","Governor & Lt Governor","","IP","HANNAH NICOLLET AND TIM GIESEKE","526","4.02"
"05","Benton","Governor & Lt Governor","","R","JEFF JOHNSON AND BILL KUISLE","6976","53.35"
"05","Benton","Governor & Lt Governor","","DFL","MARK DAYTON AND TINA SMITH","5246","40.12"
"05","Benton","Governor & Lt Governor","","LIB","CHRIS HOLBROOK AND CHRIS DOCK","116","0.89"
"05","Benton","Governor & Lt Governor","","GLC","CHRIS WRIGHT AND DAVID DANIELS","208","1.59"
"05","Benton","Governor & Lt Governor","","WI","WRITE-IN**","4","0.03"
"05","Benton","Secretary of State","","IP","BOB HELLAND","763","5.96"
"05","Benton","Secretary of State","","R","DAN SEVERSON","7513","58.65"
"05","Benton","Secretary of State","","DFL","STEVE SIMON","4312","33.66"
"05","Benton","Secretary of State","","LIB","BOB ODDEN","211","1.65"
"05","Benton","Secretary of State","","WI","WRITE-IN**","10","0.08"
"05","Benton","State Auditor","","IP","PATRICK DEAN","675","5.33"
"05","Benton","State Auditor","","R","RANDY GILBERT","5861","46.27"
"05","Benton","State Auditor","","DFL","REBECCA OTTO","5526","43.62"
"05","Benton","State Auditor","","LIB","KEEGAN IVERSEN","181","1.43"
"05","Benton","State Auditor","","GLC","JUDITH SCHWARTZBACKER","414","3.27"
"05","Benton","State Auditor","","WI","WRITE-IN**","11","0.09"
"05","Benton","Attorney General","","IP","BRANDAN BORGOS","442","3.47"
"05","Benton","Attorney General","","R","SCOTT NEWMAN","5705","44.75"
"05","Benton","Attorney General","","DFL","LORI SWANSON","5858","45.95"
"05","Benton","Attorney General","","GP","ANDY DAWKINS","108","0.85"
"05","Benton","Attorney General","","LIB","MARY O'CONNOR","168","1.32"
"05","Benton","Attorney General","","LMN","DAN R. VACEK","461","3.62"
"05","Benton","Attorney General","","WI","WRITE-IN**","7","0.05"
"05","Benton","County Commissioner District 2","02","NP","DENNIS NIESS","1083","37.63"
"05","Benton","County Commissioner District 2","02","NP","EDWARD ""ED"" POPP","1785","62.02"
"05","Benton","County Commissioner District 2","02","WI","WRITE-IN**","10","0.35"
"05","Benton","County Commissioner District 3","03","NP","JIM MCMAHON","1490","70.42"
"05","Benton","County Commissioner District 3","03","NP","BRAD GUNDERSON","617","29.16"
"05","Benton","County Commissioner District 3","03","WI","WRITE-IN**","9","0.43"
"05","Benton","County Auditor/Treasurer","","NP","KARRI THORSTEN","10382","99.43"
"05","Benton","County Auditor/Treasurer","","WI","WRITE-IN**","60","0.57"
"05","Benton","County Recorder","","NP","MARILYN J. NOVAK","10003","99.58"
"05","Benton","County Recorder","","WI","WRITE-IN**","42","0.42"
"05","Benton","County Sheriff","","NP","TROY HECK","6486","51.65"
"05","Benton","County Sheriff","","NP","PETE SKWIRA","6051","48.18"
"05","Benton","County Sheriff","","WI","WRITE-IN**","21","0.17"
"05","Benton","County Attorney","","NP","PHILIP MILLER","9761","99.33"
"05","Benton","County Attorney","","WI","WRITE-IN**","66","0.67"
"05","Benton","Soil and Water Supervisor District 2","2009","NP","JOSEPH JORDAN","9771","99.53"
"05","Benton","Soil and Water Supervisor District 2","2009","WI","WRITE-IN**","46","0.47"
"05","Benton","Soil and Water Supervisor District 3","2009","NP","PHILLIP GROSLAND","9800","99.45"
"05","Benton","Soil and Water Supervisor District 3","2009","WI","WRITE-IN**","54","0.55"
"05","Benton","Associate Justice - Supreme Court 2","","NP","JOHN HANCOCK","5046","50.63"
"05","Benton","Associate Justice - Supreme Court 2","","NP","WILHELMINA (MIMI) WRIGHT","4896","49.12"
"05","Benton","Associate Justice - Supreme Court 2","","WI","WRITE-IN**","25","0.25"
"05","Benton","Associate Justice - Supreme Court 3","","NP","MICHELLE L. MACDONALD","5280","53.90"
"05","Benton","Associate Justice - Supreme Court 3","","NP","DAVID LILLEHAUG","4499","45.93"
"05","Benton","Associate Justice - Supreme Court 3","","WI","WRITE-IN**","17","0.17"
"05","Benton","Judge - Court of Appeals 1","","NP","JOHN R. RODENBERG","8334","99.30"
"05","Benton","Judge - Court of Appeals 1","","WI","WRITE-IN**","59","0.70"
"05","Benton","Judge - Court of Appeals 3","","NP","CAROL A. HOOTEN","8232","99.40"
"05","Benton","Judge - Court of Appeals 3","","WI","WRITE-IN**","50","0.60"
"05","Benton","Judge - Court of Appeals 4","","NP","JOHN P. SMITH","8226","99.47"
"05","Benton","Judge - Court of Appeals 4","","WI","WRITE-IN**","44","0.53"
"05","Benton","Judge - Court of Appeals 9","","NP","MICHAEL KIRK","8191","99.36"
"05","Benton","Judge - Court of Appeals 9","","WI","WRITE-IN**","53","0.64"
"05","Benton","Judge - Court of Appeals 10","","NP","EDWARD J. CLEARY","8179","99.48"
"05","Benton","Judge - Court of Appeals 10","","WI","WRITE-IN**","43","0.52"
"05","Benton","Judge - Court of Appeals 12","","NP","MARGARET CHUTICH","8166","99.46"
"05","Benton","Judge - Court of Appeals 12","","WI","WRITE-IN**","44","0.54"
"05","Benton","Judge - Court of Appeals 15","","NP","KEVIN G. ROSS","8122","99.49"
"05","Benton","Judge - Court of Appeals 15","","WI","WRITE-IN**","42","0.51"
"05","Benton","Judge - 7th District Court 2","07","NP","JAY D. CARLSON","8071","99.38"
"05","Benton","Judge - 7th District Court 2","07","WI","WRITE-IN**","50","0.62"
"05","Benton","Judge - 7th District Court 4","07","NP","FRANK J. KUNDRAT","8155","99.29"
"05","Benton","Judge - 7th District Court 4","07","WI","WRITE-IN**","58","0.71"
"05","Benton","Judge - 7th District Court 5","07","NP","DAVID R. BATTEY","8032","99.34"
"05","Benton","Judge - 7th District Court 5","07","WI","WRITE-IN**","53","0.66"
"05","Benton","Judge - 7th District Court 6","07","NP","CONRAD FREEBERG","8090","99.42"
"05","Benton","Judge - 7th District Court 6","07","WI","WRITE-IN**","47","0.58"
"05","Benton","Judge - 7th District Court 8","07","NP","FREDERICK L. GRUNKE","8073","99.38"
"05","Benton","Judge - 7th District Court 8","07","WI","WRITE-IN**","50","0.62"
"05","Benton","Judge - 7th District Court 9","07","NP","MICHELLE W LAWSON","8049","99.41"
"05","Benton","Judge - 7th District Court 9","07","WI","WRITE-IN**","48","0.59"
"05","Benton","Judge - 7th District Court 11","07","NP","ANDREW ROBERT PEARSON","5459","57.36"
"05","Benton","Judge - 7th District Court 11","07","NP","RICHARD D. OSBURN","4037","42.42"
"05","Benton","Judge - 7th District Court 11","07","WI","WRITE-IN**","21","0.22"
"05","Benton","Judge - 7th District Court 13","07","NP","ANN L. CARROTT","8035","99.41"
"05","Benton","Judge - 7th District Court 13","07","WI","WRITE-IN**","48","0.59"
"05","Benton","Judge - 7th District Court 14","07","NP","LEONARD A. WEILER","8025","99.36"
"05","Benton","Judge - 7th District Court 14","07","WI","WRITE-IN**","52","0.64"
"05","Benton","Judge - 7th District Court 15","07","NP","SARAH HENNESY","8058","99.41"
"05","Benton","Judge - 7th District Court 15","07","WI","WRITE-IN**","48","0.59"
