"county_code","county","office","district","party","candidate","votes","pct"
"52","Nicollet","U.S. Senate","","DFL","Steve Carlson","71","1.94"
"52","Nicollet","U.S. Senate","","DFL","Stephen A. Emery","35","0.96"
"52","Nicollet","U.S. Senate","","DFL","Amy Klobuchar","3515","96.06"
"52","Nicollet","U.S. Senate","","DFL","David Robert Groves","20","0.55"
"52","Nicollet","U.S. Senate","","DFL","Leonard J. Richards","18","0.49"
"52","Nicollet","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","33","1.85"
"52","Nicollet","U.S. Senate","Unexpired Term","R","Bob Anderson","793","44.38"
"52","Nicollet","U.S. Senate","Unexpired Term","R","Karin Housley","961","53.78"
"52","Nicollet","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","29","0.82"
"52","Nicollet","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","130","3.67"
"52","Nicollet","U.S. Senate","Unexpired Term","DFL","Tina Smith","2615","73.87"
"52","Nicollet","U.S. Senate","Unexpired Term","DFL","Nick Leonard","167","4.72"
"52","Nicollet","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","485","13.70"
"52","Nicollet","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","114","3.22"
"52","Nicollet","U.S. House","1","R","Carla Nelson","383","20.44"
"52","Nicollet","U.S. House","1","R","Jim Hagedorn","1355","72.31"
"52","Nicollet","U.S. House","1","R","Steve Williams","80","4.27"
"52","Nicollet","U.S. House","1","R","Andrew Candler","56","2.99"
"52","Nicollet","U.S. House","1","DFL","Dan Feehan","2870","86.68"
"52","Nicollet","U.S. House","1","DFL","Colin ""Coke"" Minehart","441","13.32"
"52","Nicollet","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","60","3.16"
"52","Nicollet","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","960","50.55"
"52","Nicollet","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","879","46.29"
"52","Nicollet","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","415","11.20"
"52","Nicollet","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","351","9.47"
"52","Nicollet","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","2909","78.49"
"52","Nicollet","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","20","0.54"
"52","Nicollet","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","11","0.30"
"52","Nicollet","Attorney General","","R","Doug Wardlow","720","40.61"
"52","Nicollet","Attorney General","","R","Robert Lessard","373","21.04"
"52","Nicollet","Attorney General","","R","Sharon Anderson","680","38.35"
"52","Nicollet","Attorney General","","DFL","Mike Rothman","258","7.39"
"52","Nicollet","Attorney General","","DFL","Debra Hilstrom","741","21.24"
"52","Nicollet","Attorney General","","DFL","Matt Pelikan","319","9.14"
"52","Nicollet","Attorney General","","DFL","Tom Foley","486","13.93"
"52","Nicollet","Attorney General","","DFL","Keith Ellison","1685","48.29"
"52","Nicollet","County Commissioner District 2","02","NP","Chuck Zieman","227","27.75"
"52","Nicollet","County Commissioner District 2","02","NP","Terry Morrow","470","57.46"
"52","Nicollet","County Commissioner District 2","02","NP","Harry Jenness","121","14.79"
"53","Nobles","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","89","5.36"
"53","Nobles","U.S. Senate","","R","Rae Hart Anderson","182","10.96"
"53","Nobles","U.S. Senate","","R","Jim Newberger","1031","62.07"
"53","Nobles","U.S. Senate","","R","Merrill Anderson","359","21.61"
"53","Nobles","U.S. Senate","","DFL","Steve Carlson","72","4.96"
"53","Nobles","U.S. Senate","","DFL","Stephen A. Emery","33","2.27"
"53","Nobles","U.S. Senate","","DFL","Amy Klobuchar","1308","90.02"
"53","Nobles","U.S. Senate","","DFL","David Robert Groves","26","1.79"
"53","Nobles","U.S. Senate","","DFL","Leonard J. Richards","14","0.96"
"53","Nobles","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","72","4.31"
"53","Nobles","U.S. Senate","Unexpired Term","R","Bob Anderson","960","57.49"
"53","Nobles","U.S. Senate","Unexpired Term","R","Karin Housley","638","38.20"
"53","Nobles","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","51","3.77"
"53","Nobles","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","184","13.61"
"53","Nobles","U.S. Senate","Unexpired Term","DFL","Tina Smith","861","63.68"
"53","Nobles","U.S. Senate","Unexpired Term","DFL","Nick Leonard","82","6.07"
"53","Nobles","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","123","9.10"
"53","Nobles","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","51","3.77"
"53","Nobles","U.S. House","1","R","Carla Nelson","386","21.98"
"53","Nobles","U.S. House","1","R","Jim Hagedorn","1082","61.62"
"53","Nobles","U.S. House","1","R","Steve Williams","177","10.08"
"53","Nobles","U.S. House","1","R","Andrew Candler","111","6.32"
"53","Nobles","U.S. House","1","DFL","Dan Feehan","905","72.34"
"53","Nobles","U.S. House","1","DFL","Colin ""Coke"" Minehart","346","27.66"
"53","Nobles","State House","22A","R","Joe Schomacker","78","100.00"
"53","Nobles","State House","22A","DFL","Maxwell Kaufman","5","45.45"
"53","Nobles","State House","22A","DFL","Brian Abrahamson","6","54.55"
"53","Nobles","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","144","7.70"
"53","Nobles","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","639","34.15"
"53","Nobles","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","1088","58.15"
"53","Nobles","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","139","9.59"
"53","Nobles","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","264","18.22"
"53","Nobles","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","980","67.63"
"53","Nobles","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","51","3.52"
"53","Nobles","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","15","1.04"
"53","Nobles","Attorney General","","R","Doug Wardlow","541","32.41"
"53","Nobles","Attorney General","","R","Robert Lessard","353","21.15"
"53","Nobles","Attorney General","","R","Sharon Anderson","775","46.43"
"53","Nobles","Attorney General","","DFL","Mike Rothman","115","8.67"
"53","Nobles","Attorney General","","DFL","Debra Hilstrom","397","29.92"
"53","Nobles","Attorney General","","DFL","Matt Pelikan","97","7.31"
"53","Nobles","Attorney General","","DFL","Tom Foley","282","21.25"
"53","Nobles","Attorney General","","DFL","Keith Ellison","436","32.86"
"54","Norman","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","9","2.93"
"54","Norman","U.S. Senate","","R","Rae Hart Anderson","37","12.05"
"54","Norman","U.S. Senate","","R","Jim Newberger","179","58.31"
"54","Norman","U.S. Senate","","R","Merrill Anderson","82","26.71"
"54","Norman","U.S. Senate","","DFL","Steve Carlson","17","3.18"
"54","Norman","U.S. Senate","","DFL","Stephen A. Emery","4","0.75"
"54","Norman","U.S. Senate","","DFL","Amy Klobuchar","505","94.57"
"54","Norman","U.S. Senate","","DFL","David Robert Groves","5","0.94"
"54","Norman","U.S. Senate","","DFL","Leonard J. Richards","3","0.56"
"54","Norman","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","7","2.25"
"54","Norman","U.S. Senate","Unexpired Term","R","Bob Anderson","159","51.13"
"54","Norman","U.S. Senate","Unexpired Term","R","Karin Housley","145","46.62"
"54","Norman","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","6","1.21"
"54","Norman","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","41","8.25"
"54","Norman","U.S. Senate","Unexpired Term","DFL","Tina Smith","384","77.26"
"54","Norman","U.S. Senate","Unexpired Term","DFL","Nick Leonard","14","2.82"
"54","Norman","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","38","7.65"
"54","Norman","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","14","2.82"
"54","Norman","U.S. House","7","R","Dave Hughes","231","76.74"
"54","Norman","U.S. House","7","R","Matt Prosch","70","23.26"
"54","Norman","U.S. House","7","DFL","Collin C. Peterson","497","100.00"
"54","Norman","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","16","4.80"
"54","Norman","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","182","54.65"
"54","Norman","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","135","40.54"
"54","Norman","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","75","14.56"
"54","Norman","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","244","47.38"
"54","Norman","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","164","31.84"
"54","Norman","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","17","3.30"
"54","Norman","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","15","2.91"
"54","Norman","Attorney General","","R","Doug Wardlow","134","43.51"
"54","Norman","Attorney General","","R","Robert Lessard","71","23.05"
"54","Norman","Attorney General","","R","Sharon Anderson","103","33.44"
"54","Norman","Attorney General","","DFL","Mike Rothman","23","4.74"
"54","Norman","Attorney General","","DFL","Debra Hilstrom","151","31.13"
"54","Norman","Attorney General","","DFL","Matt Pelikan","61","12.58"
"54","Norman","Attorney General","","DFL","Tom Foley","75","15.46"
"54","Norman","Attorney General","","DFL","Keith Ellison","175","36.08"
"55","Olmsted","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","493","5.66"
"55","Olmsted","U.S. Senate","","R","Rae Hart Anderson","832","9.56"
"55","Olmsted","U.S. Senate","","R","Jim Newberger","5830","66.96"
"55","Olmsted","U.S. Senate","","R","Merrill Anderson","1552","17.82"
"55","Olmsted","U.S. Senate","","DFL","Steve Carlson","264","1.89"
"55","Olmsted","U.S. Senate","","DFL","Stephen A. Emery","139","1.00"
"55","Olmsted","U.S. Senate","","DFL","Amy Klobuchar","13394","95.98"
"55","Olmsted","U.S. Senate","","DFL","David Robert Groves","104","0.75"
"55","Olmsted","U.S. Senate","","DFL","Leonard J. Richards","54","0.39"
"55","Olmsted","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","221","2.47"
"55","Olmsted","U.S. Senate","Unexpired Term","R","Bob Anderson","3920","43.84"
"55","Olmsted","U.S. Senate","Unexpired Term","R","Karin Housley","4800","53.69"
"55","Olmsted","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","93","0.69"
"55","Olmsted","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","339","2.50"
"55","Olmsted","U.S. Senate","Unexpired Term","DFL","Tina Smith","10383","76.59"
"55","Olmsted","U.S. Senate","Unexpired Term","DFL","Nick Leonard","375","2.77"
"55","Olmsted","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","1885","13.90"
"55","Olmsted","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","482","3.56"
"55","Olmsted","U.S. House","1","R","Carla Nelson","6156","62.63"
"55","Olmsted","U.S. House","1","R","Jim Hagedorn","3261","33.18"
"55","Olmsted","U.S. House","1","R","Steve Williams","281","2.86"
"55","Olmsted","U.S. House","1","R","Andrew Candler","131","1.33"
"55","Olmsted","U.S. House","1","DFL","Dan Feehan","10976","89.56"
"55","Olmsted","U.S. House","1","DFL","Colin ""Coke"" Minehart","1280","10.44"
"55","Olmsted","State House","26A","R","Paul F. Wilson","1624","100.00"
"55","Olmsted","State House","26A","DFL","Tina Liebling","3555","89.93"
"55","Olmsted","State House","26A","DFL","Abdulkadir Dahir Abdalla","398","10.07"
"55","Olmsted","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","288","2.92"
"55","Olmsted","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","4471","45.40"
"55","Olmsted","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","5090","51.68"
"55","Olmsted","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","2878","20.52"
"55","Olmsted","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","1527","10.89"
"55","Olmsted","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","9473","67.53"
"55","Olmsted","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","97","0.69"
"55","Olmsted","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","52","0.37"
"55","Olmsted","Attorney General","","R","Doug Wardlow","4097","47.08"
"55","Olmsted","Attorney General","","R","Robert Lessard","1756","20.18"
"55","Olmsted","Attorney General","","R","Sharon Anderson","2849","32.74"
"55","Olmsted","Attorney General","","DFL","Mike Rothman","944","7.25"
"55","Olmsted","Attorney General","","DFL","Debra Hilstrom","3228","24.79"
"55","Olmsted","Attorney General","","DFL","Matt Pelikan","1288","9.89"
"55","Olmsted","Attorney General","","DFL","Tom Foley","1905","14.63"
"55","Olmsted","Attorney General","","DFL","Keith Ellison","5654","43.43"
"56","Otter Tail","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","269","6.14"
"56","Otter Tail","U.S. Senate","","R","Rae Hart Anderson","493","11.25"
"56","Otter Tail","U.S. Senate","","R","Jim Newberger","2779","63.43"
"56","Otter Tail","U.S. Senate","","R","Merrill Anderson","840","19.17"
"56","Otter Tail","U.S. Senate","","DFL","Steve Carlson","107","2.94"
"56","Otter Tail","U.S. Senate","","DFL","Stephen A. Emery","60","1.65"
"56","Otter Tail","U.S. Senate","","DFL","Amy Klobuchar","3408","93.73"
"56","Otter Tail","U.S. Senate","","DFL","David Robert Groves","27","0.74"
"56","Otter Tail","U.S. Senate","","DFL","Leonard J. Richards","34","0.94"
"56","Otter Tail","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","138","3.10"
"56","Otter Tail","U.S. Senate","Unexpired Term","R","Bob Anderson","2189","49.19"
"56","Otter Tail","U.S. Senate","Unexpired Term","R","Karin Housley","2123","47.71"
"56","Otter Tail","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","51","1.45"
"56","Otter Tail","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","225","6.40"
"56","Otter Tail","U.S. Senate","Unexpired Term","DFL","Tina Smith","2575","73.28"
"56","Otter Tail","U.S. Senate","Unexpired Term","DFL","Nick Leonard","150","4.27"
"56","Otter Tail","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","445","12.66"
"56","Otter Tail","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","68","1.94"
"56","Otter Tail","U.S. House","7","R","Dave Hughes","3384","77.15"
"56","Otter Tail","U.S. House","7","R","Matt Prosch","1002","22.85"
"56","Otter Tail","U.S. House","7","DFL","Collin C. Peterson","3257","100.00"
"56","Otter Tail","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","224","4.65"
"56","Otter Tail","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","2706","56.19"
"56","Otter Tail","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","1886","39.16"
"56","Otter Tail","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","937","26.12"
"56","Otter Tail","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","1079","30.08"
"56","Otter Tail","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","1417","39.50"
"56","Otter Tail","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","113","3.15"
"56","Otter Tail","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","41","1.14"
"56","Otter Tail","Attorney General","","R","Doug Wardlow","1935","43.87"
"56","Otter Tail","Attorney General","","R","Robert Lessard","989","22.42"
"56","Otter Tail","Attorney General","","R","Sharon Anderson","1487","33.71"
"56","Otter Tail","Attorney General","","DFL","Mike Rothman","213","6.23"
"56","Otter Tail","Attorney General","","DFL","Debra Hilstrom","863","25.23"
"56","Otter Tail","Attorney General","","DFL","Matt Pelikan","333","9.74"
"56","Otter Tail","Attorney General","","DFL","Tom Foley","484","14.15"
"56","Otter Tail","Attorney General","","DFL","Keith Ellison","1527","44.65"
"56","Otter Tail","County Commissioner District 2","02","NP","Jeff Gontarek","440","27.09"
"56","Otter Tail","County Commissioner District 2","02","NP","Everett P. Erickson","404","24.88"
"56","Otter Tail","County Commissioner District 2","02","NP","Wayne D. Johnson","780","48.03"
"56","Otter Tail","County Commissioner District 4","04","NP","Charles Debilzen","369","22.58"
"56","Otter Tail","County Commissioner District 4","04","NP","Robert Lahman","575","35.19"
"56","Otter Tail","County Commissioner District 4","04","NP","Betty Murphy","690","42.23"
"56","Otter Tail","County Sheriff","","NP","Jason Hoaby","1691","20.51"
"56","Otter Tail","County Sheriff","","NP","Barry Fitzgibbons","3444","41.78"
"56","Otter Tail","County Sheriff","","NP","Kile G. Bergren","3108","37.70"
"57","Pennington","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","38","7.42"
"57","Pennington","U.S. Senate","","R","Rae Hart Anderson","38","7.42"
"57","Pennington","U.S. Senate","","R","Jim Newberger","328","64.06"
"57","Pennington","U.S. Senate","","R","Merrill Anderson","108","21.09"
"57","Pennington","U.S. Senate","","DFL","Steve Carlson","13","2.43"
"57","Pennington","U.S. Senate","","DFL","Stephen A. Emery","3","0.56"
